source,target,relation,source_name,target_name,stock_code,source_layer,source_industry,source_direction,remark,data_source
air_suspension_industry,company_688326_sh,related_company,空气悬架,经纬恒润,688326.SH,下游,智能驾驶,域控/座舱/执行,汽车电子,AI细分行业相关标的（A股）.xlsx
brake_by_wire_industry,company_688326_sh,related_company,线控制动,经纬恒润,688326.SH,下游,智能驾驶,域控/座舱/执行,汽车电子,AI细分行业相关标的（A股）.xlsx
steer_by_wire_industry,company_688326_sh,related_company,线控转向,经纬恒润,688326.SH,下游,智能驾驶,域控/座舱/执行,汽车电子,AI细分行业相关标的（A股）.xlsx
autonomous_driving_chip_industry,company_688326_sh,related_company,自动驾驶芯片,经纬恒润,688326.SH,下游,智能驾驶,域控/座舱/执行,汽车电子,AI细分行业相关标的（A股）.xlsx
vehicle_information_terminal_industry,company_688326_sh,related_company,车载信息终端设备,经纬恒润,688326.SH,下游,智能驾驶,域控/座舱/执行,汽车电子,AI细分行业相关标的（A股）.xlsx
adas_software_industry,company_002036_sz,related_company,ADAS与自动驾驶软件,联创电子,002036.SZ,下游,智能驾驶,域控/座舱/执行,车载光学镜头,AI细分行业相关标的（A股）.xlsx
domain_controller_industry,company_002036_sz,related_company,域控制器,联创电子,002036.SZ,下游,智能驾驶,域控/座舱/执行,车载光学镜头,AI细分行业相关标的（A股）.xlsx
air_suspension_industry,company_002036_sz,related_company,空气悬架,联创电子,002036.SZ,下游,智能驾驶,域控/座舱/执行,车载光学镜头,AI细分行业相关标的（A股）.xlsx
brake_by_wire_industry,company_002036_sz,related_company,线控制动,联创电子,002036.SZ,下游,智能驾驶,域控/座舱/执行,车载光学镜头,AI细分行业相关标的（A股）.xlsx
steer_by_wire_industry,company_002036_sz,related_company,线控转向,联创电子,002036.SZ,下游,智能驾驶,域控/座舱/执行,车载光学镜头,AI细分行业相关标的（A股）.xlsx
autonomous_driving_chip_industry,company_002036_sz,related_company,自动驾驶芯片,联创电子,002036.SZ,下游,智能驾驶,域控/座舱/执行,车载光学镜头,AI细分行业相关标的（A股）.xlsx
vehicle_information_terminal_industry,company_002036_sz,related_company,车载信息终端设备,联创电子,002036.SZ,下游,智能驾驶,域控/座舱/执行,车载光学镜头,AI细分行业相关标的（A股）.xlsx
adas_software_industry,company_688088_sh,related_company,ADAS与自动驾驶软件,虹软科技,688088.SH,下游,智能驾驶,域控/座舱/执行,视觉AI算法,AI细分行业相关标的（A股）.xlsx
domain_controller_industry,company_688088_sh,related_company,域控制器,虹软科技,688088.SH,下游,智能驾驶,域控/座舱/执行,视觉AI算法,AI细分行业相关标的（A股）.xlsx
air_suspension_industry,company_688088_sh,related_company,空气悬架,虹软科技,688088.SH,下游,智能驾驶,域控/座舱/执行,视觉AI算法,AI细分行业相关标的（A股）.xlsx
brake_by_wire_industry,company_688088_sh,related_company,线控制动,虹软科技,688088.SH,下游,智能驾驶,域控/座舱/执行,视觉AI算法,AI细分行业相关标的（A股）.xlsx
steer_by_wire_industry,company_688088_sh,related_company,线控转向,虹软科技,688088.SH,下游,智能驾驶,域控/座舱/执行,视觉AI算法,AI细分行业相关标的（A股）.xlsx
autonomous_driving_chip_industry,company_688088_sh,related_company,自动驾驶芯片,虹软科技,688088.SH,下游,智能驾驶,域控/座舱/执行,视觉AI算法,AI细分行业相关标的（A股）.xlsx
vehicle_information_terminal_industry,company_688088_sh,related_company,车载信息终端设备,虹软科技,688088.SH,下游,智能驾驶,域控/座舱/执行,视觉AI算法,AI细分行业相关标的（A股）.xlsx
adas_software_industry,company_002970_sz,related_company,ADAS与自动驾驶软件,锐明技术,002970.SZ,下游,智能驾驶,域控/座舱/执行,商用车监控,AI细分行业相关标的（A股）.xlsx
domain_controller_industry,company_002970_sz,related_company,域控制器,锐明技术,002970.SZ,下游,智能驾驶,域控/座舱/执行,商用车监控,AI细分行业相关标的（A股）.xlsx
air_suspension_industry,company_002970_sz,related_company,空气悬架,锐明技术,002970.SZ,下游,智能驾驶,域控/座舱/执行,商用车监控,AI细分行业相关标的（A股）.xlsx
brake_by_wire_industry,company_002970_sz,related_company,线控制动,锐明技术,002970.SZ,下游,智能驾驶,域控/座舱/执行,商用车监控,AI细分行业相关标的（A股）.xlsx
steer_by_wire_industry,company_002970_sz,related_company,线控转向,锐明技术,002970.SZ,下游,智能驾驶,域控/座舱/执行,商用车监控,AI细分行业相关标的（A股）.xlsx
autonomous_driving_chip_industry,company_002970_sz,related_company,自动驾驶芯片,锐明技术,002970.SZ,下游,智能驾驶,域控/座舱/执行,商用车监控,AI细分行业相关标的（A股）.xlsx
vehicle_information_terminal_industry,company_002970_sz,related_company,车载信息终端设备,锐明技术,002970.SZ,下游,智能驾驶,域控/座舱/执行,商用车监控,AI细分行业相关标的（A股）.xlsx
lidar_industry,company_300552_sz,related_company,激光雷达,万集科技,300552.SZ,下游,智能驾驶,激光雷达,智能交通+激光雷达,AI细分行业相关标的（A股）.xlsx
lidar_industry,company_688322_sh,related_company,激光雷达,奥比中光,688322.SH,下游,智能驾驶,激光雷达,3D视觉传感器,AI细分行业相关标的（A股）.xlsx
lidar_industry,company_603297_sh,related_company,激光雷达,永新光学,603297.SH,下游,智能驾驶,激光雷达,显微镜+光学元件,AI细分行业相关标的（A股）.xlsx
lidar_industry,company_688167_sh,related_company,激光雷达,炬光科技,688167.SH,下游,智能驾驶,激光雷达,激光光学元器件,AI细分行业相关标的（A股）.xlsx
lidar_industry,company_002222_sz,related_company,激光雷达,福晶科技,002222.SZ,下游,智能驾驶,激光雷达,光学晶体,AI细分行业相关标的（A股）.xlsx
lidar_industry,company_688195_sh,related_company,激光雷达,腾景科技,688195.SH,下游,智能驾驶,激光雷达,精密光学元件,AI细分行业相关标的（A股）.xlsx
lidar_industry,company_688127_sh,related_company,激光雷达,蓝特光学,688127.SH,下游,智能驾驶,激光雷达,光学棱镜,AI细分行业相关标的（A股）.xlsx
ai_compute_cloud_industry,company_002602_sz,related_company,AI算力云服务,世纪华通,002602.SZ,应用层,云计算,算力租赁/智算中心,游戏+数据(上海IDC),AI细分行业相关标的（A股）.xlsx
data_center_operator_industry,company_002602_sz,related_company,数据中心托管服务,世纪华通,002602.SZ,应用层,云计算,算力租赁/智算中心,游戏+数据(上海IDC),AI细分行业相关标的（A股）.xlsx
computing_infrastructure_industry,company_002602_sz,related_company,算力基础设施服务,世纪华通,002602.SZ,应用层,云计算,算力租赁/智算中心,游戏+数据(上海IDC),AI细分行业相关标的（A股）.xlsx
hyperscale_cloud_industry,company_002602_sz,related_company,超大规模云服务,世纪华通,002602.SZ,应用层,云计算,算力租赁/智算中心,游戏+数据(上海IDC),AI细分行业相关标的（A股）.xlsx
ai_compute_cloud_industry,company_603220_sh,related_company,AI算力云服务,中贝通信,603220.SH,应用层,云计算,算力租赁/智算中心,通信+算力,AI细分行业相关标的（A股）.xlsx
data_center_operator_industry,company_603220_sh,related_company,数据中心托管服务,中贝通信,603220.SH,应用层,云计算,算力租赁/智算中心,通信+算力,AI细分行业相关标的（A股）.xlsx
computing_infrastructure_industry,company_603220_sh,related_company,算力基础设施服务,中贝通信,603220.SH,应用层,云计算,算力租赁/智算中心,通信+算力,AI细分行业相关标的（A股）.xlsx
hyperscale_cloud_industry,company_603220_sh,related_company,超大规模云服务,中贝通信,603220.SH,应用层,云计算,算力租赁/智算中心,通信+算力,AI细分行业相关标的（A股）.xlsx
ai_compute_cloud_industry,company_688158_sh,related_company,AI算力云服务,优刻得,688158.SH,应用层,云计算,算力租赁/智算中心,公有云,AI细分行业相关标的（A股）.xlsx
data_center_operator_industry,company_688158_sh,related_company,数据中心托管服务,优刻得,688158.SH,应用层,云计算,算力租赁/智算中心,公有云,AI细分行业相关标的（A股）.xlsx
computing_infrastructure_industry,company_688158_sh,related_company,算力基础设施服务,优刻得,688158.SH,应用层,云计算,算力租赁/智算中心,公有云,AI细分行业相关标的（A股）.xlsx
hyperscale_cloud_industry,company_688158_sh,related_company,超大规模云服务,优刻得,688158.SH,应用层,云计算,算力租赁/智算中心,公有云,AI细分行业相关标的（A股）.xlsx
ai_compute_cloud_industry,company_300383_sz,related_company,AI算力云服务,光环新网,300383.SZ,应用层,云计算,算力租赁/智算中心,AWS北京运营商,AI细分行业相关标的（A股）.xlsx
data_center_operator_industry,company_300383_sz,related_company,数据中心托管服务,光环新网,300383.SZ,应用层,云计算,算力租赁/智算中心,AWS北京运营商,AI细分行业相关标的（A股）.xlsx
computing_infrastructure_industry,company_300383_sz,related_company,算力基础设施服务,光环新网,300383.SZ,应用层,云计算,算力租赁/智算中心,AWS北京运营商,AI细分行业相关标的（A股）.xlsx
hyperscale_cloud_industry,company_300383_sz,related_company,超大规模云服务,光环新网,300383.SZ,应用层,云计算,算力租赁/智算中心,AWS北京运营商,AI细分行业相关标的（A股）.xlsx
ai_compute_cloud_industry,company_603629_sh,related_company,AI算力云服务,利通电子,603629.SH,应用层,云计算,算力租赁/智算中心,结构件+算力,AI细分行业相关标的（A股）.xlsx
data_center_operator_industry,company_603629_sh,related_company,数据中心托管服务,利通电子,603629.SH,应用层,云计算,算力租赁/智算中心,结构件+算力,AI细分行业相关标的（A股）.xlsx
computing_infrastructure_industry,company_603629_sh,related_company,算力基础设施服务,利通电子,603629.SH,应用层,云计算,算力租赁/智算中心,结构件+算力,AI细分行业相关标的（A股）.xlsx
hyperscale_cloud_industry,company_603629_sh,related_company,超大规模云服务,利通电子,603629.SH,应用层,云计算,算力租赁/智算中心,结构件+算力,AI细分行业相关标的（A股）.xlsx
ai_compute_cloud_industry,company_300738_sz,related_company,AI算力云服务,奥飞数据,300738.SZ,应用层,云计算,算力租赁/智算中心,IDC服务商,AI细分行业相关标的（A股）.xlsx
data_center_operator_industry,company_300738_sz,related_company,数据中心托管服务,奥飞数据,300738.SZ,应用层,云计算,算力租赁/智算中心,IDC服务商,AI细分行业相关标的（A股）.xlsx
computing_infrastructure_industry,company_300738_sz,related_company,算力基础设施服务,奥飞数据,300738.SZ,应用层,云计算,算力租赁/智算中心,IDC服务商,AI细分行业相关标的（A股）.xlsx
hyperscale_cloud_industry,company_300738_sz,related_company,超大规模云服务,奥飞数据,300738.SZ,应用层,云计算,算力租赁/智算中心,IDC服务商,AI细分行业相关标的（A股）.xlsx
ai_compute_cloud_industry,company_600845_sh,related_company,AI算力云服务,宝信软件,600845.SH,应用层,云计算,算力租赁/智算中心,IDC+工业软件,AI细分行业相关标的（A股）.xlsx
data_center_operator_industry,company_600845_sh,related_company,数据中心托管服务,宝信软件,600845.SH,应用层,云计算,算力租赁/智算中心,IDC+工业软件,AI细分行业相关标的（A股）.xlsx
computing_infrastructure_industry,company_600845_sh,related_company,算力基础设施服务,宝信软件,600845.SH,应用层,云计算,算力租赁/智算中心,IDC+工业软件,AI细分行业相关标的（A股）.xlsx
hyperscale_cloud_industry,company_600845_sh,related_company,超大规模云服务,宝信软件,600845.SH,应用层,云计算,算力租赁/智算中心,IDC+工业软件,AI细分行业相关标的（A股）.xlsx
ai_compute_cloud_industry,company_920493_bj,related_company,AI算力云服务,并行科技,920493.BJ,应用层,云计算,算力租赁/智算中心,超算云服务,AI细分行业相关标的（A股）.xlsx
data_center_operator_industry,company_920493_bj,related_company,数据中心托管服务,并行科技,920493.BJ,应用层,云计算,算力租赁/智算中心,超算云服务,AI细分行业相关标的（A股）.xlsx
computing_infrastructure_industry,company_920493_bj,related_company,算力基础设施服务,并行科技,920493.BJ,应用层,云计算,算力租赁/智算中心,超算云服务,AI细分行业相关标的（A股）.xlsx
hyperscale_cloud_industry,company_920493_bj,related_company,超大规模云服务,并行科技,920493.BJ,应用层,云计算,算力租赁/智算中心,超算云服务,AI细分行业相关标的（A股）.xlsx
ai_compute_cloud_industry,company_603985_sh,related_company,AI算力云服务,恒润股份,603985.SH,应用层,云计算,算力租赁/智算中心,算力租赁,AI细分行业相关标的（A股）.xlsx
data_center_operator_industry,company_603985_sh,related_company,数据中心托管服务,恒润股份,603985.SH,应用层,云计算,算力租赁/智算中心,算力租赁,AI细分行业相关标的（A股）.xlsx
computing_infrastructure_industry,company_603985_sh,related_company,算力基础设施服务,恒润股份,603985.SH,应用层,云计算,算力租赁/智算中心,算力租赁,AI细分行业相关标的（A股）.xlsx
hyperscale_cloud_industry,company_603985_sh,related_company,超大规模云服务,恒润股份,603985.SH,应用层,云计算,算力租赁/智算中心,算力租赁,AI细分行业相关标的（A股）.xlsx
ai_compute_cloud_industry,company_603881_sh,related_company,AI算力云服务,数据港,603881.SH,应用层,云计算,算力租赁/智算中心,阿里系IDC,AI细分行业相关标的（A股）.xlsx
data_center_operator_industry,company_603881_sh,related_company,数据中心托管服务,数据港,603881.SH,应用层,云计算,算力租赁/智算中心,阿里系IDC,AI细分行业相关标的（A股）.xlsx
computing_infrastructure_industry,company_603881_sh,related_company,算力基础设施服务,数据港,603881.SH,应用层,云计算,算力租赁/智算中心,阿里系IDC,AI细分行业相关标的（A股）.xlsx
